FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,Over2.5,BTTS,HomeForm_5,HomeGF_5,HomeGA_5,Home_xG_5,Home_xGA_5,AwayForm_5,AwayGF_5,AwayGA_5,Away_xG_5,Away_xGA_5,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTGD,ATGD,DiffPts,DiffFormPts,DiffFormGoals,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5
2,1,1,0,12,15,3,6,11,14,5,2,1,3,0,0,2223,3,1,1,1,1.2,1.4,1.8,,,1.2,1.2,2.2,,,1,0,1,0,2.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,70.0,42.0,33.0,47.0,71.0,46.0,36.0,37.0,-5.0,25.0,0.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0
1,1,1,1,20,9,7,3,12,10,9,5,1,4,0,1,2223,2,0,0,1,1.4,1.4,0.8,,,2.0,1.4,0.8,,,1,0,1,0,0.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,27.0,44.0,65.0,49.0,20.0,48.0,36.0,-38.0,-5.0,-28.0,-3.0,0.0,7.0,10.0,0,0,0,0,0,0,0,0
4,1,2,0,18,14,9,5,12,6,3,4,1,1,0,0,2223,5,3,1,1,1.8,0.8,0.4,,,0.8,1.2,1.8,,,1,0,0,1,1.0,1.0,3.704918032786885,0.1475409836065573,0.6380832282471627,0,1,1,0,0,52.0,36.0,41.0,42.0,69.0,43.0,37.0,11.0,-6.0,26.0,5.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0
2,0,0,0,9,10,3,5,17,13,3,6,3,3,0,0,2223,2,2,0,0,1.2,0.8,1.4,,,0.8,0.8,1.8,,,1,0,0,1,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,32.0,46.0,39.0,39.0,47.0,50.0,36.0,-7.0,7.0,-3.0,2.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0
1,0,0,0,4,15,3,5,15,12,2,4,4,2,0,0,2223,1,1,0,0,0.8,0.8,1.8,,,2.0,1.4,1.0,,,1,1,0,0,2.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,33.0,39.0,40.0,41.0,44.0,40.0,36.0,-7.0,-2.0,4.0,-6.0,0.0,4.0,10.0,0,0,0,0,0,0,0,0
1,2,1,1,11,6,1,3,23,10,1,1,2,4,1,0,2223,3,-1,1,1,1.6,1.4,1.0,,,1.8,1.4,1.2,,,1,0,1,0,1.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,45.0,72.0,50.0,34.0,49.0,74.0,37.0,-5.0,38.0,-25.0,-1.0,0.0,8.0,9.0,0,0,0,0,0,0,0,0
1,2,1,0,9,18,3,7,14,12,8,5,0,1,0,0,2223,3,-1,1,1,1.6,1.6,1.2,,,1.4,0.8,1.2,,,1,0,1,0,1.0,2.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,56.0,43.0,51.0,39.0,49.0,56.0,37.0,5.0,4.0,-7.0,1.0,0.0,8.0,7.0,0,0,0,0,0,0,0,0
1,0,0,0,13,7,6,2,11,12,9,3,1,3,0,0,2223,1,1,0,0,1.0,1.8,2.2,,,1.2,1.2,1.4,,,1,0,1,0,0.0,3.0,3.704918032786885,0.1475409836065573,0.6380832282471627,0,0,0,1,0,33.0,37.0,57.0,70.0,33.0,39.0,38.0,-24.0,-33.0,-6.0,-1.0,0.0,5.0,6.0,0,0,0,0,0,0,1,0
2,1,0,0,15,7,4,2,9,9,4,6,3,5,0,0,2223,3,1,1,1,0.6,1.0,2.4,,,2.6,2.6,0.8,,,1,1,0,0,1.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,43.0,56.0,49.0,36.0,46.0,63.0,37.0,-6.0,20.0,-17.0,-10.0,0.0,3.0,13.0,0,0,1,0,1,0,0,0
1,4,0,1,19,11,2,7,7,5,12,3,3,0,0,0,2223,5,-3,1,1,0.4,1.2,2.4,,,0.8,1.6,2.2,,,1,0,1,0,3.0,4.0,3.770114942528736,0.1494252873563218,0.6489832007073386,2,1,1,0,0,47.0,66.0,74.0,62.0,31.0,57.0,38.0,-27.0,4.0,-26.0,-2.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0
1,1,0,1,16,7,4,4,9,13,5,4,0,2,0,0,2223,2,0,0,1,1.4,1.6,1.6,,,2.0,2.2,1.6,,,1,0,1,0,0.0,1.0,3.8,0.2333333333333333,0.6923076923076923,1,1,0,0,0,39.0,37.0,48.0,67.0,44.0,37.0,38.0,-9.0,-30.0,7.0,-3.0,0.0,7.0,10.0,0,0,0,0,0,0,0,0
1,1,1,1,22,13,5,4,9,11,10,3,0,0,0,0,2223,2,0,0,1,0.8,1.4,2.2,,,1.6,1.8,1.2,,,1,0,1,0,0.0,1.0,3.849056603773585,0.0377358490566037,0.6095791001451378,1,1,0,0,0,37.0,67.0,46.0,32.0,43.0,70.0,38.0,-9.0,35.0,-27.0,-4.0,0.0,4.0,8.0,0,0,0,0,0,0,0,0
2,1,2,1,12,8,5,4,15,16,4,3,4,4,0,0,2223,3,1,1,1,1.4,0.8,0.8,,,1.4,1.8,2.2,,,1,1,0,0,2.0,1.0,4.395348837209302,0.1395348837209302,0.740608228980322,0,1,0,0,0,49.0,71.0,45.0,51.0,58.0,62.0,38.0,4.0,20.0,-4.0,0.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0
2,1,1,1,16,10,6,2,11,6,1,1,3,1,0,0,2223,3,1,1,1,1.4,0.6,0.6,,,1.2,1.0,1.4,,,1,1,0,0,2.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,32.0,34.0,44.0,39.0,38.0,50.0,37.0,-12.0,-5.0,-12.0,1.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0
1,0,0,0,11,17,4,3,12,8,3,4,4,0,0,0,2223,1,1,0,0,2.4,1.8,0.6,,,2.6,2.0,0.4,,,1,1,0,0,2.0,1.0,4.396551724137931,0.1034482758620689,0.7241379310344828,0,0,0,1,0,57.0,94.0,46.0,32.0,56.0,89.0,38.0,11.0,62.0,-33.0,-1.0,0.0,12.0,13.0,0,0,0,0,0,0,0,0
3,0,2,0,28,3,9,1,4,9,14,3,0,0,0,1,2223,3,3,1,0,1.8,2.2,1.4,,,1.4,0.8,1.2,,,1,1,0,0,1.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,66.0,34.0,18.0,40.0,85.0,47.0,37.0,48.0,-6.0,38.0,2.0,0.0,9.0,7.0,0,0,0,0,0,0,0,0
0,0,0,0,23,8,7,2,11,16,2,4,0,4,0,0,2223,0,0,0,0,1.2,1.6,1.8,,,0.6,1.2,2.6,,,1,0,1,0,0.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,0,0,1,1,46.0,33.0,62.0,63.0,39.0,38.0,37.0,-16.0,-30.0,1.0,3.0,0.0,6.0,3.0,0,0,0,0,0,0,0,0
2,1,1,0,13,16,4,3,8,10,3,5,1,1,0,0,2223,3,1,1,1,0.6,1.2,2.2,,,1.2,1.4,2.0,,,1,1,0,0,2.0,0.0,4.116883116883117,0.0779220779220779,0.6693306693306694,0,1,0,0,0,49.0,41.0,67.0,53.0,31.0,40.0,38.0,-18.0,-12.0,-9.0,-3.0,0.0,3.0,6.0,0,0,0,0,0,0,0,0
4,4,2,2,15,30,10,8,4,10,2,9,0,2,0,0,2223,8,0,1,1,0.0,1.0,2.6,,,2.6,2.0,0.8,,,1,0,1,0,1.0,3.0,4.081632653061225,0.1428571428571428,0.6938775510204083,1,1,1,0,0,32.0,71.0,69.0,43.0,24.0,66.0,38.0,-37.0,28.0,-42.0,-13.0,0.0,0.0,13.0,0,0,1,1,0,0,0,0
2,1,1,1,21,10,8,3,14,10,5,4,1,2,0,0,2223,3,1,1,1,1.8,1.4,0.6,,,1.4,2.0,1.6,,,1,1,0,0,2.0,1.0,4.171428571428572,0.1285714285714285,0.701098901098901,0,1,0,0,0,56.0,54.0,42.0,51.0,72.0,52.0,38.0,14.0,3.0,20.0,2.0,0.0,9.0,7.0,1,0,0,0,0,0,0,0
5,0,3,0,14,6,8,0,8,11,8,4,0,0,0,0,2223,5,5,1,0,1.2,1.2,1.8,,,1.4,0.8,1.8,,,1,1,0,0,2.0,0.0,3.5384615384615383,0.1538461538461538,0.6153846153846154,0,1,1,1,0,83.0,31.0,43.0,53.0,81.0,41.0,38.0,40.0,-22.0,40.0,-1.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0
1,0,0,0,13,9,3,4,16,10,3,3,9,5,0,0,2223,1,1,0,0,1.2,1.0,1.8,,,0.2,0.8,1.8,,,1,0,1,0,0.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,28.0,41.0,52.0,51.0,38.0,40.0,37.0,-24.0,-10.0,-2.0,5.0,0.0,6.0,1.0,0,0,0,0,0,0,0,0
2,2,1,1,19,9,4,5,12,12,10,3,0,4,0,0,2223,4,0,1,1,1.4,1.0,1.0,,,1.4,2.0,2.2,,,1,0,0,1,2.0,2.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,1,0,0,39.0,47.0,42.0,64.0,40.0,35.0,37.0,-3.0,-17.0,5.0,0.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0
2,1,1,0,11,10,5,5,8,10,6,4,2,2,0,0,2223,3,1,1,1,2.0,3.2,1.4,,,2.6,1.8,0.6,,,1,0,0,1,1.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,66.0,48.0,30.0,32.0,73.0,68.0,37.0,36.0,16.0,5.0,-3.0,0.0,10.0,13.0,0,0,0,0,0,0,0,0
0,1,0,0,27,6,8,2,7,10,19,3,1,1,0,0,2223,1,-1,0,0,0.8,0.8,2.0,,,1.6,1.6,0.8,,,1,1,0,0,4.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,0,0,0,1,46.0,28.0,41.0,66.0,50.0,21.0,37.0,5.0,-38.0,29.0,-4.0,0.0,4.0,8.0,0,0,0,0,0,0,0,0
1,1,0,0,9,15,2,9,11,14,5,6,2,2,0,0,2223,2,0,0,1,1.8,1.0,1.0,,,0.6,0.6,2.0,,,1,1,0,0,2.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,74.0,46.0,35.0,42.0,77.0,50.0,38.0,39.0,4.0,27.0,6.0,0.0,9.0,3.0,0,0,0,0,0,0,0,0
2,1,1,0,17,9,6,4,10,13,5,2,0,1,0,0,2223,3,1,1,1,2.0,1.6,1.0,,,1.6,1.6,1.0,,,1,1,0,0,2.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,49.0,46.0,34.0,52.0,68.0,49.0,38.0,15.0,-6.0,19.0,2.0,0.0,10.0,8.0,0,0,0,0,0,0,0,0
2,2,1,1,22,9,7,3,9,12,12,1,3,2,0,1,2223,4,0,1,1,2.0,2.2,1.0,,,2.0,2.6,1.2,,,1,1,0,0,2.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,1,0,0,57.0,68.0,38.0,31.0,63.0,76.0,38.0,19.0,37.0,-13.0,0.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0
1,1,1,0,8,10,3,3,11,11,5,4,3,0,0,1,2223,2,0,0,1,2.0,1.2,0.6,,,1.6,1.2,1.0,,,1,0,1,0,0.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,45.0,41.0,40.0,44.0,59.0,41.0,38.0,5.0,-3.0,18.0,2.0,0.0,10.0,8.0,0,0,0,0,0,0,0,0
2,1,1,0,12,9,9,2,13,9,2,4,2,2,0,0,2223,3,1,1,1,0.2,0.6,1.4,,,1.8,2.0,1.4,,,1,0,1,0,0.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,41.0,69.0,52.0,18.0,40.0,88.0,38.0,-11.0,51.0,-48.0,-8.0,0.0,1.0,9.0,0,0,0,0,0,0,0,0
1,1,0,1,12,14,5,3,18,8,7,4,4,3,0,0,2223,2,0,0,1,1.6,1.0,0.8,,,1.2,0.8,1.6,,,1,0,0,1,1.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,29.0,29.0,66.0,52.0,24.0,41.0,38.0,-37.0,-23.0,-17.0,2.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0
0,0,0,0,15,4,0,1,9,25,6,1,1,3,0,0,2223,0,0,0,0,0.8,0.8,1.6,,,2.0,1.0,0.6,,,1,1,0,0,3.0,2.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,0,0,1,1,33.0,34.0,63.0,45.0,39.0,41.0,38.0,-30.0,-11.0,-2.0,-6.0,0.0,4.0,10.0,0,0,0,0,0,0,0,0
2,1,0,0,14,11,7,6,12,9,5,2,1,5,0,0,2223,3,1,1,1,1.2,1.2,1.4,,,1.0,1.4,1.6,,,1,0,0,1,1.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,35.0,57.0,41.0,53.0,50.0,49.0,38.0,-6.0,4.0,1.0,1.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0
3,3,1,1,12,11,8,4,11,12,7,6,2,3,0,0,2223,6,0,1,1,1.0,2.2,2.6,,,1.4,1.2,1.0,,,1,0,1,0,1.0,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,1,0,0,49.0,46.0,66.0,62.0,36.0,40.0,38.0,-17.0,-16.0,-4.0,-2.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0
3,0,0,0,8,20,4,4,14,15,2,6,0,0,0,0,2223,3,3,1,0,1.2,0.6,1.6,,,1.2,1.4,1.8,,,1,1,0,0,2.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,34.0,45.0,43.0,50.0,47.0,49.0,38.0,-9.0,-5.0,-2.0,0.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0
0,3,0,2,6,17,1,8,11,8,6,5,0,0,1,0,2324,3,-3,1,0,,,,,,2.0,1.4,0.6,,,0,0,0,0,0.0,0.0,4.112903225806452,0.1129032258064516,0.684863523573201,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,0,2,19,10,5,4,16,25,8,3,1,3,0,0,2324,2,-2,0,0,1.0,1.4,1.4,,,0.6,1.0,2.2,,,2,1,1,0,1.5,1.5,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,0,0,9,10,3,3,15,17,8,1,3,2,1,0,2324,3,-1,1,1,1.0,1.2,1.0,,,1.6,1.2,1.0,,,2,1,0,1,1.5,0.5,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,1,0,5,12,2,2,11,21,3,6,3,2,0,0,2324,2,0,0,1,,,,,,1.8,1.0,1.2,,,0,0,0,0,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,0,2,7,14,1,8,18,6,7,5,3,1,0,0,2324,2,-2,0,0,0.8,0.8,2.0,,,2.0,1.2,0.8,,,2,0,1,1,0.5,1.5,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,1,0,15,6,2,1,22,9,4,1,2,5,0,0,2324,2,0,0,1,2.0,1.6,1.2,,,0.4,1.2,1.8,,,2,1,0,1,3.5,2.5,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
4,1,1,0,27,9,12,3,11,12,6,7,2,2,0,0,2324,5,3,1,1,1.4,1.8,1.6,,,,,,,,0,0,0,0,0.0,0.0,4.395348837209302,0.1395348837209302,0.740608228980322,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,0,0,14,16,5,3,9,14,10,4,1,4,0,0,2324,2,0,0,1,0.6,1.0,1.6,,,1.2,1.0,1.6,,,2,0,2,0,0.0,3.0,4.166666666666667,0.074074074074074,0.6752136752136753,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,1,2,0,15,6,7,2,12,12,8,3,2,2,0,0,2324,3,1,1,1,1.8,2.0,1.0,,,1.6,1.8,1.6,,,2,1,1,0,2.5,0.5,3.6582278481012658,0.1392405063291139,0.6270691333982474,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,0,0,8,24,1,8,18,11,5,5,3,0,0,0,2324,1,-1,0,0,,,,,,1.6,1.8,1.4,,,0,0,0,0,0.0,0.0,4.396551724137931,0.1034482758620689,0.7241379310344828,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,0,0,19,9,9,2,12,6,10,4,0,2,0,0,2324,1,-1,0,0,1.6,1.8,1.4,,,1.4,2.0,1.6,,,2,0,1,1,0.5,1.5,3.704918032786885,0.1475409836065573,0.6380832282471627,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
5,1,2,1,17,16,13,6,12,17,6,5,4,4,0,0,2324,6,4,1,1,1.2,1.4,1.2,,,1.4,1.0,1.0,,,2,1,1,0,2.0,1.5,3.82089552238806,0.0895522388059701,0.6291618828932262,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,0,0,5,14,2,4,20,11,3,4,8,2,1,1,2324,0,0,0,0,1.6,0.8,0.6,,,1.2,2.0,1.8,,,2,0,1,1,0.0,0.5,4.756140350877193,0.2631578947368421,0.8531713900134954,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,0,1,11,11,1,5,11,15,7,2,1,1,0,0,2324,2,-2,0,0,0.8,1.0,1.4,,,1.8,1.6,1.4,,,2,0,1,1,0.5,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2,2,11,18,6,6,12,13,3,6,1,4,0,0,2324,4,0,1,1,2.4,1.6,0.6,,,1.2,2.0,2.0,,,2,1,0,1,2.5,1.5,4.171428571428572,0.1285714285714285,0.701098901098901,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,1,1,10,13,4,1,5,12,4,4,3,3,0,0,2324,2,0,0,1,1.0,1.4,1.8,,,2.2,2.0,1.0,,,2,0,0,2,0.0,0.0,3.770114942528736,0.1494252873563218,0.6489832007073386,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,0,1,18,12,5,5,13,17,9,4,1,3,0,0,2324,3,-1,1,1,2.0,2.4,1.2,,,1.6,1.2,0.8,,,2,0,1,1,0.5,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3,1,1,0,14,7,6,4,15,9,3,3,3,1,0,0,2324,4,2,1,1,1.6,2.0,1.4,,,,,,,,0,0,0,0,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,0,0,15,23,3,6,14,10,8,7,2,3,0,0,2324,1,1,0,0,2.4,1.8,0.6,,,0.8,0.4,2.8,,,2,2,0,0,1.5,0.0,4.116883116883117,0.0779220779220779,0.6693306693306694,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,1,0,12,10,3,2,19,15,2,4,3,2,1,0,2324,1,1,0,0,1.4,0.8,0.8,,,,,,,,0,0,0,0,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,1,1,0,16,7,4,3,5,9,6,7,2,3,0,0,2324,3,1,1,1,1.6,1.8,1.6,,,0.0,0.0,1.0,,,0,0,0,0,0.0,0.0,4.166666666666667,0.074074074074074,0.6752136752136753,0,1,0,0,0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,0,0,9,7,4,1,12,6,6,4,0,0,0,0,2324,1,1,0,0,1.6,1.2,1.0,,,1.0,1.0,1.0,,,0,0,0,0,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0
0,1,0,0,8,15,1,3,12,11,6,5,2,4,0,0,2324,1,-1,0,0,1.4,1.0,1.4,,,1.4,1.6,1.4,,,2,2,0,0,3.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,0,0,0,1,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
0,2,0,2,18,8,7,2,9,14,5,3,1,5,1,1,2324,2,-2,0,0,1.8,1.4,1.2,,,0.8,0.6,1.4,,,2,1,0,1,1.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,2.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,-2.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0
2,0,0,0,17,22,6,6,9,8,5,6,1,3,0,0,2324,2,2,0,0,1.4,1.8,1.6,,,3.0,2.0,0.4,,,2,0,1,1,1.0,2.0,3.6582278481012658,0.1392405063291139,0.6270691333982474,0,1,0,1,0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,-2.0,-2.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0
1,4,0,1,16,16,5,8,14,11,5,3,3,6,1,0,2324,5,-3,1,1,0.8,0.4,1.8,,,1.4,2.0,1.8,,,2,0,2,0,1.0,4.5,3.82089552238806,0.0895522388059701,0.6291618828932262,2,1,1,0,0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,-1.0,3.0,-3.0,-3.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0
1,1,1,0,11,17,2,6,12,12,9,7,2,1,0,0,2324,2,0,0,1,2.0,1.4,1.0,,,0.8,0.8,1.4,,,2,1,0,1,1.5,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,-2.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
0,3,0,1,10,17,2,8,13,12,5,5,2,2,1,0,2324,3,-3,1,0,2.0,2.2,1.4,,,2.0,1.6,0.8,,,2,1,1,0,2.5,2.5,4.043478260869565,0.1739130434782608,0.7023411371237458,2,1,0,0,1,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0
1,0,1,0,14,7,4,1,12,11,3,0,1,5,0,0,2324,1,1,0,0,2.0,1.6,0.4,,,1.8,2.4,1.0,,,2,1,0,1,2.5,1.5,4.171428571428572,0.1285714285714285,0.701098901098901,0,0,0,1,0,3.0,5.0,0.0,1.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0
1,3,1,1,20,24,8,9,10,13,4,5,1,0,0,0,2324,4,-2,1,1,1.0,1.2,1.2,,,2.0,1.4,0.8,,,2,0,2,0,1.5,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,1,0,0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,-2.0,2.0,-3.0,-3.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0
3,1,2,1,26,13,10,5,11,13,10,2,1,3,1,0,2324,4,2,1,1,1.8,2.0,1.2,,,0.2,0.4,1.6,,,2,1,1,0,4.5,0.5,3.8,0.2333333333333333,0.6923076923076923,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0
3,0,1,0,7,9,6,2,11,20,3,2,2,5,0,0,2324,3,3,1,0,0.4,1.0,1.6,,,1.8,0.8,0.4,,,2,1,1,0,2.5,2.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0
3,1,1,1,12,17,6,4,12,9,3,9,2,3,1,0,2324,4,2,1,1,1.4,1.2,1.2,,,0.6,1.0,1.8,,,2,0,1,1,1.0,1.5,4.396551724137931,0.1034482758620689,0.7241379310344828,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0
2,0,0,0,23,10,10,1,9,22,10,2,4,3,0,0,2324,2,2,0,0,0.8,1.2,1.4,,,2.0,1.0,0.6,,,2,2,0,0,3.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,-2.0,-2.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0
